category,label_id,image_path,feature_mean,feature_std,feature_min,feature_max,feature_median,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5,pca_component_6,pca_component_7,pca_component_8,pca_component_9,pca_component_10
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_4876.jpg,0.54059047,0.7673215,0.0,4.446794,0.21473816,5.7716136,0.73634577,4.8887806,4.6983876,-4.5236874,3.3362076,-4.1209416,3.2162752,0.23192607,1.3599788
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_5009.jpg,0.5025574,0.7867212,0.0,5.106468,0.17026782,5.9344535,5.5456424,3.866672,1.4809185,-4.228096,2.5335987,-3.241027,2.5762265,2.536547,1.6280991
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_7368.jpg,0.4433303,0.7412995,0.0,4.8598447,0.09431091,3.0724535,4.9691315,5.06292,-1.1488625,-2.7238166,4.0798764,-2.541294,1.1612412,-0.965359,-0.3468627
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_753.jpg,0.49750313,0.6704124,0.0,4.025409,0.20958066,5.9008527,0.35519662,-1.3323758,1.6228324,-5.1888604,-1.3996389,-0.989589,-0.06109618,2.6826475,0.44073087
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_800.jpg,0.5921934,0.7895907,0.0,4.63292,0.27117252,9.695151,1.3068764,1.2612413,3.4463856,-5.019542,3.052593,-0.23611602,1.7404302,0.47894558,1.08138
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0110_0_9489.jpg,0.49663273,0.78304476,0.0,5.2816896,0.1553005,0.79416776,2.3389919,5.660833,2.3656187,-2.0780704,5.4851346,-5.731636,1.5565367,2.4854424,0.62482655
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_1175.jpg,0.47440815,0.7780685,0.0,4.9468145,0.136114,2.233102,3.1267586,5.785302,-0.56791407,-1.4914395,5.2912297,-5.0888896,1.1687628,0.8473246,-1.1363486
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_2327.jpg,0.46510944,0.75451106,0.0,4.543362,0.12954807,3.9901571,5.10599,4.555806,-0.3241987,-2.883942,2.32221,-0.062336404,2.5499482,3.0028126,1.9153092
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_3332.jpg,0.41346186,0.73027706,0.0,4.5941906,0.08729712,2.687292,5.5436797,4.7589355,-3.6058924,-2.1636608,3.6480045,0.6360123,1.0321488,3.020838,0.44785187
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_5221.jpg,0.43157816,0.7215586,0.0,4.8492937,0.112050265,2.7000074,3.5343091,5.4809723,-1.5215172,-1.3279423,4.2408433,-1.0067436,3.1019773,3.9329119,1.4155083
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_5312.jpg,0.5433105,0.73698956,0.0,4.155968,0.24184147,7.3877573,0.2985545,4.510096,1.6574427,-3.8125923,4.797483,-7.0069776,1.6599838,-0.50151855,-1.2049125
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_6093.jpg,0.48420516,0.80433184,0.0,5.073935,0.12661785,3.2089052,4.130328,6.895844,1.7386171,-2.4368625,5.1116486,-3.5319195,3.6751482,5.4961123,1.003008
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_8066.jpg,0.51509225,0.80674124,0.0,5.418528,0.17308232,5.292834,2.9867554,6.520277,-1.8726878,-3.1331568,6.7288284,-0.9292895,3.3886425,0.34043908,0.93260443
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_8679.jpg,0.50239515,0.7158998,0.0,4.3413224,0.18234193,3.6535492,1.8733585,5.6259375,4.2277637,-2.9850836,2.2917428,-5.588489,1.8207723,2.4618764,-1.0847735
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_9300.jpg,0.54639655,0.7431356,0.0,4.417375,0.23945767,5.165963,2.0775127,3.201397,3.765407,-4.1678205,4.253631,0.2618735,1.6063526,2.1140604,3.6511927
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0111_0_9489.jpg,0.5069192,0.7063402,0.0,4.686704,0.20678246,3.7819667,0.8048665,3.4887471,0.49679527,0.7461937,2.6578212,-6.1322618,0.14804615,1.6343391,-0.27166983
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0119_0_114.jpg,0.44169885,0.6216503,0.0,4.1497498,0.17698902,2.2900736,-6.7136707,5.0262265,2.5943365,-4.5233936,-0.11836721,0.7417187,1.6831958,-0.43880486,0.603088
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0119_0_1159.jpg,0.45091453,0.64794946,0.0,3.977199,0.18216515,1.5608284,-3.0273964,4.572607,1.5745269,-1.284027,1.9958093,-0.57499695,1.4879454,-3.377843,1.8539808
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0119_0_2191.jpg,0.44922012,0.6197793,0.0,3.642568,0.1795212,3.2000065,-5.220832,3.6328452,-0.912885,-2.6691992,0.21965422,0.7986222,0.44215328,-2.6483781,3.3566985
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0119_0_425.jpg,0.46084985,0.6214136,0.0,3.7790697,0.20461833,0.036556557,-4.572349,6.006724,1.1328285,-1.2176764,2.36493,0.014205874,0.3729965,-1.6310004,2.067534
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0119_0_6098.jpg,0.3945674,0.6548434,0.0,4.6172757,0.12518802,-1.1158828,-0.9766366,6.868989,-0.3327287,-4.1253166,0.84500754,1.7499294,0.06491579,1.9937394,2.2304993
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_1157.jpg,0.51448774,0.6687963,0.0,3.7671468,0.22416353,7.9531403,-2.6228473,-1.678609,-5.762602,2.7950737,3.313438,0.94206667,-0.6217571,-2.359846,1.8221251
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_1509.jpg,0.53519046,0.6821624,0.0,4.009961,0.25405917,11.112942,-2.771992,-0.8381658,-3.269783,0.83381355,1.7952995,-0.84950095,-2.300968,-3.4385717,2.2237248
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_1620.jpg,0.47029796,0.60411054,0.0,3.840447,0.20966932,5.5200596,-6.845644,0.6145544,-4.9079385,1.3858235,1.3832458,-2.7407448,0.6535785,-0.68279356,-0.24844408
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_1699.jpg,0.5516201,0.65070003,0.0,3.9704342,0.30828142,6.6779456,-1.717331,1.1941949,1.7795556,-0.2238515,0.99244577,-6.5722404,0.39457804,-1.5365386,1.612282
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_2052.jpg,0.5478587,0.7067968,0.0,4.417891,0.2663028,10.529958,-0.77349514,-1.4619254,-6.461664,1.5061316,5.7014885,0.20973396,-1.6843827,-1.1908826,1.1366849
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_359.jpg,0.4307069,0.63966966,0.0,4.5149784,0.16496675,6.1716537,-0.07385087,2.34876,-7.655411,0.07633996,0.31225157,1.7724335,-0.71711165,0.9483231,0.71159726
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_6975.jpg,0.5416891,0.63915366,0.0,4.4257483,0.31711644,6.0071764,-4.6456037,1.9921122,-1.0616,1.4131949,1.6348228,-5.6560907,-0.39217457,-2.7386167,3.1174514
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_8434.jpg,0.48033777,0.65317845,0.0,4.47139,0.222999,8.692428,-0.16519636,-3.8670118,-5.0454593,4.661155,2.5534623,1.6267982,-0.12158213,-1.0114717,1.2768689
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_9157.jpg,0.5306056,0.6722176,0.0,4.1858706,0.2603259,5.393999,-4.2131867,3.165902,-3.0529997,-1.4114347,1.6428801,-2.947847,0.4370488,0.2398367,1.2049799
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0122_0_951.jpg,0.544849,0.64045984,0.0,4.162438,0.31064498,6.9597607,-4.2177444,0.7137989,-2.2312305,2.6036317,3.8359926,-3.5085957,-1.9527409,-1.9034042,1.9512464
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_1570.jpg,0.6057887,0.70542204,0.0,3.8597038,0.3553899,6.462608,-1.4868946,1.1404119,1.478712,0.8742767,2.1744387,-8.807129,0.090148814,-1.6344458,2.2027338
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_2828.jpg,0.50691515,0.63422275,0.0,3.9498765,0.25085557,8.085325,-5.421806,-1.9294463,-5.6292467,1.0181546,1.8290743,1.7137635,-1.4803773,-0.5024592,1.0556501
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_3353.jpg,0.5342551,0.6772978,0.0,4.2416625,0.2870425,9.53354,-0.2786453,-1.8446571,-6.4924297,2.2680604,4.4968033,1.9926082,-0.7174926,-1.0309776,-0.4339253
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_5819.jpg,0.513443,0.6588864,0.0,4.3395534,0.24372609,4.791363,-3.1774168,2.0564022,-0.28764665,0.877296,0.10704246,-7.6785736,1.0978155,-0.65990794,0.6871701
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_5895.jpg,0.44926292,0.6123336,0.0,4.453253,0.19711757,4.860931,-6.217253,1.6410166,-5.502718,2.050017,0.5142446,-3.3056042,1.0083348,-3.0257187,0.2927887
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_6414.jpg,0.47042304,0.585779,0.0,3.174876,0.24610874,7.555967,-3.780365,-4.469643,-0.62865156,2.0246506,-1.3681678,-1.4184282,0.30955893,-1.2462734,1.0068839
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_7106.jpg,0.4637375,0.6055597,0.0,4.006978,0.20891151,4.3779044,-5.025391,3.3311245,-5.2234535,-0.8529868,0.7695249,-1.0361012,-0.5869158,-1.3858998,1.2756855
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_837.jpg,0.5911175,0.70935744,0.0,4.055902,0.29436147,10.685401,-6.664448,-2.1762474,-2.293907,0.20544556,0.12068052,-1.5994521,-2.6852202,-3.83232,0.44476748
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_9569.jpg,0.44059402,0.644581,0.0,4.300867,0.1420001,4.825889,-2.4370432,2.4614294,-4.9957833,-0.25716686,-0.12579665,-0.996217,1.114217,0.1023747,2.9141276
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0124_0_9679.jpg,0.41793412,0.5717585,0.0,4.44931,0.1726548,2.8428314,-5.5200276,2.3634493,-6.2309413,-1.0408341,-0.74444026,-0.5022768,0.86847275,-0.97612655,1.5341469
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_1856.jpg,0.6572167,0.7826299,0.0,5.0274124,0.38807285,11.297169,0.65574366,-0.7539504,5.6861463,-0.64923656,3.3844988,-2.617845,1.428677,-3.911937,1.5801518
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_2124.jpg,0.47047335,0.6869443,0.0,4.9363256,0.15344173,6.2023716,0.7004938,3.5249527,-3.7834837,0.3055772,3.2683382,-1.431576,0.18074013,-3.7981832,-1.000427
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_37.jpg,0.4522523,0.69871646,0.0,5.0455804,0.1544975,5.6805553,3.7441454,4.0577292,-3.0063987,0.36177444,0.8186627,-0.13603026,-0.21663742,-1.484718,0.2634002
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_397.jpg,0.5978572,0.7790357,0.0,5.015649,0.30337524,5.728204,0.93141395,4.4123664,7.1199336,-1.4297336,3.2406125,-4.214353,1.5230974,-1.1214281,2.9399695
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_6070.jpg,0.56616116,0.741117,0.0,4.4207187,0.2561531,8.269736,-2.4296138,4.40811,0.91214514,1.6265962,5.1114335,-6.8621345,-0.9834347,-3.119451,-2.7682273
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_6992.jpg,0.5249294,0.74193084,0.0,4.4329605,0.19030848,6.702389,1.7699502,1.9855264,-2.2863958,-1.064596,5.0716715,-1.0537355,0.0676063,-3.5645149,-0.7526758
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_7923.jpg,0.7079772,0.8081327,0.0,4.8284683,0.4405325,13.188208,-1.2825836,0.26736066,9.525468,-0.21705338,2.536922,-5.493134,-0.23968354,-1.9792279,4.3502393
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_8967.jpg,0.5714096,0.7143789,0.0,5.1376276,0.32059634,8.926737,-2.6669075,2.0786257,3.319248,0.82945025,1.4317614,-4.869012,0.7913022,-5.035525,0.84119177
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_9681.jpg,0.50480455,0.7551166,0.0,4.993773,0.18051088,7.6552205,0.8373139,2.4759007,-2.0838552,1.0329057,2.7331533,-1.2897696,1.2686986,-3.048683,-1.0388433
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0125_0_988.jpg,0.56554604,0.7938196,0.0,4.5979967,0.23775378,5.9266,2.6251302,3.4871638,2.6681273,3.1133912,5.2150292,-7.3846564,1.6195033,-4.081463,0.27172765
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_164.jpg,0.6012578,0.7625781,0.0,4.8393397,0.3012755,8.218761,-0.58083266,3.146572,7.4658036,-2.9838765,1.7753593,-4.8007765,0.6609146,-2.1440501,2.9280381
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_2433.jpg,0.48618466,0.8066819,0.0,5.2749023,0.13978758,3.298504,6.337212,6.357516,-2.2109554,0.6874755,5.975832,-2.9391952,0.99994063,-1.8213588,0.024432547
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_3494.jpg,0.5634284,0.7575516,0.0,5.2559714,0.27147514,8.965449,3.2080727,-0.18555596,-1.6148385,0.5992684,5.5606003,0.65005356,0.6323055,-1.3098369,1.5701311
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_3852.jpg,0.4388651,0.7068964,0.0,4.7677274,0.10511914,4.8301034,3.3989117,3.721879,-2.674156,1.8228836,2.9049673,-1.638684,0.5146634,-2.369386,0.40281934
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_4730.jpg,0.6292428,0.797247,0.0,5.0344152,0.3115595,8.456558,1.5587302,6.0618505,5.2704687,-0.4909632,5.6961713,-5.9127507,-0.04051841,-0.54791516,2.2195954
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_4733.jpg,0.44532165,0.720922,0.0,5.0883574,0.13175455,3.3435445,2.5085113,5.3971562,-1.6224138,0.4570768,3.3577914,-3.1343415,1.0216438,-4.483552,-0.3371604
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_5218.jpg,0.48953485,0.7622927,0.0,5.177778,0.18517072,5.7133527,5.000516,0.7052412,1.7622106,-1.7527452,0.7838655,-3.195264,1.9970407,-2.8421924,2.4736915
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_6366.jpg,0.51316416,0.7613257,0.0,5.4060197,0.18336108,8.668906,2.5835485,3.9352155,-4.330344,-1.6706291,4.5863004,0.25860128,-0.42896643,-1.753766,0.5378163
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_7832.jpg,0.53225833,0.7030334,0.0,4.519465,0.2550673,9.679684,-1.4610816,2.372639,-0.68601227,1.6439482,1.662889,-3.829173,0.93128127,-4.611483,-1.3100033
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0126_0_9436.jpg,0.56937087,0.7707108,0.0,4.438759,0.2505091,7.893749,0.16291012,6.5053034,1.2843753,-0.46787655,5.1938963,-5.2897205,1.661545,-3.0954611,-0.03871738
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_1660.jpg,0.5348414,0.6764181,0.0,4.668717,0.26051754,7.4607487,-2.4506803,2.035919,0.44450498,-0.5819505,2.6685443,-2.3862379,-1.0247487,1.1619828,2.9088535
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_2750.jpg,0.45843178,0.6181678,0.0,3.9419637,0.2178027,3.0691001,-3.913695,3.7092783,-0.60110366,0.045529313,3.4104464,-0.38988277,-0.7389764,-0.14498492,2.6473706
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_4425.jpg,0.5117487,0.6006996,0.0,3.6273837,0.3052658,5.36608,-4.0712223,0.72562844,-0.3909833,1.4656278,0.8488052,-0.18722422,-1.7281742,-1.4643422,2.7888741
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_5208.jpg,0.52262765,0.58891034,0.0,3.5622118,0.32118717,5.5490003,-3.0212898,-1.2069771,1.8230519,-1.5954959,-1.2691091,1.7424768,-1.534158,0.7007695,1.1738737
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_554.jpg,0.4286867,0.58489656,0.0,3.5154154,0.18024908,2.7502139,-3.8724513,3.0947747,-0.17094178,-1.2217573,0.22722137,-0.717135,1.2477106,-0.811669,1.3159138
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_6572.jpg,0.5457341,0.6349451,0.0,3.5328867,0.31024814,8.709336,-5.0892797,-2.2626657,0.31016108,-1.2498028,1.6413059,1.6149936,-0.74780965,-2.0568504,2.4869277
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_75.jpg,0.55789834,0.66798025,0.0,4.162927,0.3092648,7.9513354,-3.9441855,-0.89199835,1.0578748,-2.4327202,1.9743274,0.765073,-0.7524416,1.2819508,2.0702746
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_7926.jpg,0.56631845,0.64999497,0.0,4.30106,0.31924278,10.440225,-5.0044155,-1.0807197,2.6442018,0.2514148,-0.8524628,1.8806658,-1.6308379,0.07240106,3.1806307
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_876.jpg,0.53611755,0.63679826,0.0,4.1998672,0.3001113,5.2210774,-4.783425,1.9067421,1.6089743,0.014238267,2.0072365,-2.4534607,-3.3620903,-0.9313826,1.0588946
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0139_0_8813.jpg,0.5193017,0.64070874,0.0,3.9718292,0.27353156,2.7757564,-3.5202048,3.7957973,-0.5442147,-0.31623927,3.1862838,-2.1729448,-1.1356179,1.4285567,1.1205103
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_1597.jpg,0.610836,0.64656895,0.0,3.9384468,0.39097935,6.6185794,-7.5174785,-5.9394093,-0.38408473,4.7579317,0.71406007,1.0217924,-3.228318,-2.8855932,2.6782525
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_1664.jpg,0.62926674,0.69757676,0.0,4.49476,0.38828063,9.350559,-9.068712,0.34731144,-1.5167896,4.4969225,2.9770002,-0.2821081,-6.7759795,-2.179989,1.7160393
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_274.jpg,0.60924006,0.6983717,0.0,3.8585374,0.3449939,10.290283,-8.01743,-0.89899504,-1.8460697,3.834873,3.2555647,-0.6001626,-4.762463,-3.7607265,0.24924245
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_3039.jpg,0.58463335,0.69816995,0.0,3.6746957,0.32553092,8.64834,-9.313107,-1.150232,-0.7194333,3.4469643,4.176973,-1.3633623,-3.7273738,-2.9322634,3.2491746
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_7021.jpg,0.58613384,0.642702,0.0,3.4862914,0.35399127,6.8122277,-8.313306,0.72467786,-1.6030984,3.411257,2.9570923,-2.2371864,-4.6068583,-1.2854562,1.6225038
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_7358.jpg,0.5903274,0.685385,0.0,3.705777,0.32613498,8.339432,-9.477799,3.2540731,-1.0843438,3.3404977,2.6677518,-3.4945843,-3.7545655,0.39193434,0.0014614828
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_7819.jpg,0.55356044,0.70736593,0.0,3.7548947,0.25257432,7.1959085,-8.538604,1.5713779,-5.1052613,3.1040707,4.882135,2.2094295,-4.7489624,-1.3387004,3.4450948
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_8959.jpg,0.5698264,0.67816836,0.0,3.9454362,0.32259572,9.028605,-9.461745,2.083864,-1.6684705,2.9433246,2.6798222,-2.981743,-5.7854533,-2.4634457,0.5515141
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_9049.jpg,0.6206431,0.6870832,0.0,4.195667,0.3758483,10.633544,-10.323054,1.6189948,-2.4646199,2.8436596,3.5343394,-0.031065946,-6.9841223,-0.66778994,1.4067254
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0140_0_9603.jpg,0.6259631,0.6824326,0.0,4.006952,0.3948397,7.714704,-8.184857,-4.4288807,0.48139998,3.271623,2.0025723,0.003641859,-4.238281,-2.5750127,3.214186
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_1063.jpg,0.5514715,0.6776964,0.0,3.9900596,0.30588406,5.8860793,-1.9930718,2.1986358,3.3938901,-0.5038367,0.85086316,-2.0211644,1.2886592,-0.18357442,4.090808
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_1586.jpg,0.56627357,0.64456034,0.0,4.044718,0.34350497,6.400742,-3.8748262,0.5680525,1.7372291,-1.5419838,-1.2652744,-1.6482099,-1.7216401,-0.024128003,2.0858352
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_1768.jpg,0.41805992,0.589491,0.0,4.2215123,0.16604581,2.062274,-2.4014442,2.8254426,-2.5761,-1.3099471,-1.3414202,2.3287845,1.54817,1.495533,3.2650223
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_2596.jpg,0.49159876,0.6429904,0.0,4.1074643,0.22416589,3.0823846,-2.8676643,1.5940576,-0.11479107,0.3813966,-1.0966244,1.9577365,1.034684,1.6163677,4.198017
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_5486.jpg,0.5642722,0.66441274,0.0,4.0357547,0.31742424,6.721431,-4.5551987,2.2236624,3.0536206,-0.6600957,0.142557,-1.7955443,0.24766643,0.7860523,3.9622738
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_6420.jpg,0.57771194,0.6643869,0.0,3.933953,0.34075975,6.672456,-1.1072686,1.0738708,2.997495,-1.8328449,-2.373902,0.81765693,0.94069797,3.3019485,3.6255414
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_7265.jpg,0.62757367,0.70863867,0.0,3.9449503,0.377537,6.481848,-1.6653124,1.5078958,5.099032,-1.0855834,1.5067654,-2.5123012,0.43657368,-0.7819854,4.426244
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_7348.jpg,0.52299356,0.6211621,0.0,3.754265,0.2954627,7.2135663,-2.7841911,0.74986017,1.8054373,-1.8453053,-2.3185735,-0.30311298,-1.1304983,2.3557398,1.9246612
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_7568.jpg,0.45577544,0.62737364,0.0,4.2084823,0.18791711,3.071112,-3.082119,3.941639,-1.52038,0.4102463,0.8082743,0.25975052,-0.42532107,-1.7296573,2.7537796
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0142_0_9695.jpg,0.50773877,0.6169832,0.0,4.1117105,0.27496934,5.88409,-2.2972293,0.4895182,1.9003236,-0.822978,-1.3146421,1.5921079,0.18400913,2.2188709,3.1657064
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0143_0_1565.jpg,0.52325314,0.6432986,0.0,3.55901,0.2701472,6.078666,-4.121197,-1.0528207,5.43312,-0.28587008,-1.1046009,-0.82962304,2.6593149,0.4749139,3.7395337
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0143_0_2232.jpg,0.46151987,0.6375284,0.0,4.0699844,0.1989314,2.5887537,-3.8572018,3.6607747,0.3693251,0.25117454,0.33397657,-0.17794064,0.88489604,0.7878681,2.9775856
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0143_0_5141.jpg,0.49108392,0.6390606,0.0,3.927936,0.23122823,2.8586564,-5.971809,2.1970544,2.6175213,3.3539226,-0.9471173,-0.63524866,0.8879645,-1.457294,4.18606
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0143_0_9019.jpg,0.5338009,0.6099206,0.0,3.9099674,0.32082003,5.542037,-4.3169827,-0.21750987,2.9671185,-0.1904517,-2.4291003,-1.4048051,-0.43244192,-1.4924715,2.675009
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0143_0_9598.jpg,0.4314232,0.63074625,0.0,4.3935423,0.16499834,0.92687935,-3.0423234,2.7467487,0.59845906,1.9458045,-0.32685626,1.2391313,-0.22138073,-0.49527833,2.8959138
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0144_0_3227.jpg,0.43385252,0.5939824,0.0,4.2404404,0.18790847,3.5168009,-4.1307306,3.9656072,-2.799866,-3.0598657,0.37909698,-0.6766104,0.68641216,2.0811787,-1.3063045
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0144_0_4059.jpg,0.51455086,0.64146,0.0,3.822929,0.26230764,6.1741023,-2.571909,-0.005397383,-0.03907918,-5.3154006,-0.086906254,2.1233594,1.4149605,4.7708297,-0.961496
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0144_0_5602.jpg,0.4450013,0.6264951,0.0,4.0498877,0.18968914,3.9750602,-1.2656838,1.1127473,-1.069636,-2.7810988,-0.24542657,0.63573045,3.2675567,-0.83114743,0.6165625
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0144_0_580.jpg,0.48863712,0.6342478,0.0,4.4282694,0.23597132,5.0522466,-3.03011,2.0905833,-1.5996543,-4.823158,1.5857087,1.68773,0.06839218,4.585117,1.4238737
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0144_0_6973.jpg,0.41080904,0.59183204,0.0,3.9647317,0.14561266,1.3719462,-2.4527302,4.139246,-4.60397,-2.3068266,0.42323044,-0.4819467,-0.24308182,-0.2339347,-1.5967739
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0146_0_1105.jpg,0.43909472,0.6230059,0.0,4.3845315,0.19258912,-0.2022931,-1.9475538,1.6772475,0.58135176,0.22092731,-0.7519024,1.5669057,2.8393562,-1.2585458,4.2794356
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0146_0_159.jpg,0.5553936,0.6677207,0.0,3.6548555,0.3064469,9.55854,-4.475292,-1.5793387,3.4921134,-5.676147,-2.373132,1.8495182,-0.2768648,2.56857,2.75164
mauvais,2,data/augmented\mauvais\aug_IMG-20250224-WA0146_0_2166.jpg,0.45935455,0.65069443,0.0,3.9916167,0.20152494,-0.25560033,1.6615312,0.98549676,-0.67469424,0.12229929,0.46633407,2.615239,-1.2507077,1.926067,3.9798002
